19 57 09.36 -20 42 44.7
19 57 20.04 -20 42 15.0
19 57 30.72 -20 41 45.2
19 57 41.40 -20 41 15.3
19 57 52.07 -20 40 45.5
19 58 02.75 -20 40 15.5
19 58 13.43 -20 39 45.6
19 58 24.10 -20 39 15.6
19 58 34.77 -20 38 45.5
19 58 45.44 -20 38 15.5
19 58 56.11 -20 37 45.3
19 59 06.78 -20 37 15.2
19 59 17.45 -20 36 45.0
19 59 28.11 -20 36 14.7
19 59 38.78 -20 35 44.4
19 59 49.44 -20 35 14.1
20 00 00.11 -20 34 43.7
20 00 10.77 -20 34 13.3
20 00 21.43 -20 33 42.9
20 00 32.09 -20 33 12.4
20 00 42.74 -20 32 41.9
20 00 53.40 -20 32 11.3
20 01 04.06 -20 31 40.7
20 01 14.71 -20 31 10.0
20 01 25.36 -20 30 39.3
20 01 36.01 -20 30 08.6
20 01 46.66 -20 29 37.8
20 01 57.31 -20 29 07.0
20 02 07.96 -20 28 36.2
20 02 18.61 -20 28 05.3
20 02 29.25 -20 27 34.3
20 02 39.89 -20 27 03.4
20 02 50.54 -20 26 32.4
20 03 01.18 -20 26 01.3
20 03 11.82 -20 25 30.2
20 03 22.46 -20 24 59.1
20 03 33.09 -20 24 27.9
20 03 43.73 -20 23 56.7
20 03 54.36 -20 23 25.4
20 04 05.00 -20 22 54.1
20 04 15.63 -20 22 22.8
20 04 26.26 -20 21 51.4
20 04 36.89 -20 21 20.0
20 04 47.52 -20 20 48.5
20 04 58.15 -20 20 17.0
20 05 08.77 -20 19 45.5
20 05 19.40 -20 19 13.9
20 05 30.02 -20 18 42.3
20 05 40.64 -20 18 10.7
20 05 51.26 -20 17 39.0
20 06 01.88 -20 17 07.2
20 06 12.50 -20 16 35.4
20 06 23.12 -20 16 03.6
20 06 33.73 -20 15 31.8
20 06 44.35 -20 14 59.9
20 06 54.96 -20 14 27.9
20 07 05.57 -20 13 56.0
20 07 16.18 -20 13 24.0
20 07 26.79 -20 12 51.9
20 07 37.40 -20 12 19.8
20 07 48.01 -20 11 47.7
20 07 58.61 -20 11 15.5
20 08 09.22 -20 10 43.3
20 08 19.82 -20 10 11.0
20 08 30.42 -20 09 38.7
20 08 41.02 -20 09 06.4
20 08 51.62 -20 08 34.0
20 09 02.22 -20 08 01.6
20 09 12.81 -20 07 29.2
20 09 23.41 -20 06 56.7
20 09 34.00 -20 06 24.2
20 09 44.59 -20 05 51.6
20 09 55.18 -20 05 19.0
20 10 05.77 -20 04 46.4
20 10 16.36 -20 04 13.7
20 10 26.95 -20 03 41.0
20 10 37.53 -20 03 08.2
20 10 48.12 -20 02 35.4
20 10 58.70 -20 02 02.6
20 11 09.28 -20 01 29.7
20 11 19.86 -20 00 56.8
20 11 30.44 -20 00 23.8
20 11 41.02 -19 59 50.8
20 11 51.60 -19 59 17.8
20 12 02.17 -19 58 44.7
20 12 12.74 -19 58 11.6
20 12 23.32 -19 57 38.4
20 12 33.89 -19 57 05.2
20 12 44.46 -19 56 32.0
20 12 55.03 -19 55 58.7
20 13 05.59 -19 55 25.4
20 13 16.16 -19 54 52.1
20 13 26.72 -19 54 18.7
20 13 37.29 -19 53 45.3
20 13 47.85 -19 53 11.8
20 13 58.41 -19 52 38.3
20 14 08.97 -19 52 04.8
20 14 19.52 -19 51 31.2
20 14 30.08 -19 50 57.6
20 14 40.64 -19 50 23.9
20 14 51.19 -19 49 50.2
20 15 01.74 -19 49 16.5
20 15 12.29 -19 48 42.7
20 15 22.84 -19 48 08.9
20 15 33.39 -19 47 35.1
20 15 43.94 -19 47 01.2
20 15 54.48 -19 46 27.3
20 16 05.03 -19 45 53.3
20 16 15.57 -19 45 19.3
20 16 26.11 -19 44 45.3
20 16 36.65 -19 44 11.2
20 16 47.19 -19 43 37.1
20 16 57.73 -19 43 02.9
20 17 08.26 -19 42 28.7
20 17 18.80 -19 41 54.5
20 17 29.33 -19 41 20.2
20 17 39.86 -19 40 45.9
20 17 50.39 -19 40 11.6
20 18 00.92 -19 39 37.2
20 18 11.45 -19 39 02.8
20 18 21.97 -19 38 28.3
20 18 32.50 -19 37 53.9
20 18 43.02 -19 37 19.3
20 18 53.55 -19 36 44.8
20 19 04.07 -19 36 10.1
20 19 14.59 -19 35 35.5
20 19 25.10 -19 35 00.8
20 19 35.62 -19 34 26.1
20 19 46.14 -19 33 51.3
20 19 56.65 -19 33 16.5
20 20 07.16 -19 32 41.7
20 20 17.67 -19 32 06.8
20 20 28.18 -19 31 31.9
20 20 38.69 -19 30 57.0
20 20 49.20 -19 30 22.0
20 20 59.70 -19 29 47.0
20 21 10.21 -19 29 11.9
20 21 20.71 -19 28 36.8
20 21 31.21 -19 28 01.7
20 21 41.71 -19 27 26.5
20 21 52.21 -19 26 51.3
20 22 02.71 -19 26 16.1
20 22 13.21 -19 25 40.8
20 22 23.70 -19 25 05.5
20 22 34.19 -19 24 30.1
20 22 44.69 -19 23 54.7
20 22 55.18 -19 23 19.3
20 23 05.66 -19 22 43.8
20 23 16.15 -19 22 08.3
20 23 26.64 -19 21 32.8
20 23 37.12 -19 20 57.2
20 23 47.61 -19 20 21.6
20 23 58.09 -19 19 45.9
20 24 08.57 -19 19 10.2
20 24 19.05 -19 18 34.5
20 24 29.53 -19 17 58.7
20 24 40.00 -19 17 22.9
20 24 50.48 -19 16 47.1
20 25 00.95 -19 16 11.2
20 25 11.42 -19 15 35.3
20 25 21.90 -19 14 59.3
20 25 32.36 -19 14 23.4
20 25 42.83 -19 13 47.3
20 25 53.30 -19 13 11.3
20 26 03.76 -19 12 35.2
20 26 14.23 -19 11 59.0
20 26 24.69 -19 11 22.9
20 26 35.15 -19 10 46.7
20 26 45.61 -19 10 10.4
20 26 56.07 -19 09 34.1
20 27 06.53 -19 08 57.8
20 27 16.98 -19 08 21.5
20 27 27.44 -19 07 45.1
20 27 37.89 -19 07 08.7
20 27 48.34 -19 06 32.2
20 27 58.79 -19 05 55.7
20 28 09.24 -19 05 19.2
20 28 19.68 -19 04 42.6
20 28 30.13 -19 04 06.0
20 28 40.57 -19 03 29.3
20 28 51.02 -19 02 52.7
20 29 01.46 -19 02 16.0
20 29 11.90 -19 01 39.2
20 29 22.34 -19 01 02.4
20 29 32.77 -19 00 25.6
20 29 43.21 -18 59 48.7
20 29 53.64 -18 59 11.8
20 30 04.08 -18 58 34.9
20 30 14.51 -18 57 57.9
20 30 24.94 -18 57 20.9
20 30 35.37 -18 56 43.9
20 30 45.79 -18 56 06.8
20 30 56.22 -18 55 29.7
20 31 06.64 -18 54 52.6
20 31 17.07 -18 54 15.4
20 31 27.49 -18 53 38.2
20 31 37.91 -18 53 00.9
20 31 48.33 -18 52 23.6
20 31 58.74 -18 51 46.3
20 32 09.16 -18 51 08.9
20 32 19.57 -18 50 31.5
20 32 29.99 -18 49 54.1
20 32 40.40 -18 49 16.6
20 32 50.81 -18 48 39.1
20 33 01.22 -18 48 01.6
20 33 11.62 -18 47 24.0
20 33 22.03 -18 46 46.4
20 33 32.43 -18 46 08.7
20 33 42.84 -18 45 31.1
20 33 53.24 -18 44 53.3
20 34 03.64 -18 44 15.6
20 34 14.04 -18 43 37.8
20 34 24.43 -18 42 60.0
20 34 34.83 -18 42 22.1
20 34 45.22 -18 41 44.2
20 34 55.62 -18 41 06.3
20 35 06.01 -18 40 28.3
20 35 16.40 -18 39 50.3
20 35 26.79 -18 39 12.3
20 35 37.17 -18 38 34.2
20 35 47.56 -18 37 56.1
20 35 57.94 -18 37 18.0
20 36 08.33 -18 36 39.8
20 36 18.71 -18 36 01.6
20 36 29.09 -18 35 23.4
20 36 39.47 -18 34 45.1
20 36 49.84 -18 34 06.8
20 37 00.22 -18 33 28.4
20 37 10.59 -18 32 50.0
20 37 20.97 -18 32 11.6
20 37 31.34 -18 31 33.2
20 37 41.71 -18 30 54.7
20 37 52.08 -18 30 16.1
20 38 02.44 -18 29 37.6
20 38 12.81 -18 28 59.0
20 38 23.17 -18 28 20.4
20 38 33.54 -18 27 41.7
20 38 43.90 -18 27 03.0
20 38 54.26 -18 26 24.3
20 39 04.62 -18 25 45.5
20 39 14.97 -18 25 06.7
20 39 25.33 -18 24 27.9
20 39 35.68 -18 23 49.0
20 39 46.04 -18 23 10.1
20 39 56.39 -18 22 31.2
20 40 06.74 -18 21 52.2
20 40 17.08 -18 21 13.2
20 40 27.43 -18 20 34.1
20 40 37.78 -18 19 55.1
20 40 48.12 -18 19 16.0
20 40 58.46 -18 18 36.8
20 41 08.81 -18 17 57.6
20 41 19.15 -18 17 18.4
20 41 29.48 -18 16 39.2
20 41 39.82 -18 15 59.9
20 41 50.16 -18 15 20.6
20 42 00.49 -18 14 41.2
20 42 10.82 -18 14 01.8
20 42 21.15 -18 13 22.4
20 42 31.48 -18 12 43.0
20 42 41.81 -18 12 03.5
